aid,prn,t,rh,tanededt,minelv,maxelv,azi,dt,ahgt,sp,ptn,clr,pr,ms,vs,af,df
2,29,1408329747,0.652,-2308.913,5.759,24.870,19.865,3120,0.095,1.163,4.553,3.762,1.939,5.329,3.903,1111.491,0.115
2,29,1408362103,7.177,2200.493,5.002,24.965,285.812,2870,0.095,18.993,5.723,4.829,1.679,61.696,821.804,14235.560,1.513
2,29,1408376728,11.006,-2135.655,5.050,24.979,196.287,2780,0.095,23.277,7.326,6.126,1.253,106.229,886.612,10419.717,-3.236
2,29,1408404426,6.549,2401.790,5.003,24.604,92.362,3210,0.095,1.371,3.447,2.802,1.159,6.453,6.121,364.597,0.051
2,30,1408330924,7.005,2279.187,5.019,24.899,279.540,2950,0.095,18.611,7.417,6.662,1.777,52.266,471.714,10455.238,1.493
2,30,1408345758,8.802,-2185.269,5.132,24.949,191.523,2820,0.095,21.058,8.875,7.197,1.254,89.094,539.282,9871.239,-1.640
2,30,1408374527,1.336,3704.666,13.822,24.943,81.897,2110,0.095,0.698,2.460,1.953,1.132,5.791,2.731,336.423,0.215
2,30,1408384412,7.117,-2801.321,5.114,24.959,18.858,3500,0.095,0.466,2.507,2.007,1.107,4.734,2.613,738.894,-0.053
2,31,1408328567,1.189,-2266.492,5.070,24.977,117.000,2830,0.095,2.740,3.901,3.261,1.145,13.546,22.258,1952.106,0.493
2,31,1408358687,1.543,1251.827,5.235,10.278,20.352,840,0.095,0.955,3.019,2.549,1.625,5.113,1.651,98.428,0.078
2,31,1408360788,17.941,4110.919,13.041,24.894,11.223,2480,0.095,1.220,2.412,1.739,1.188,7.370,5.559,412.116,0.143
2,31,1408369036,0.748,-3085.104,5.060,24.973,315.833,3930,0.095,5.295,6.037,4.724,1.211,16.696,71.971,8117.106,-0.959
2,31,1408399093,11.011,2079.792,5.051,24.911,210.908,2710,0.095,20.139,5.970,4.734,1.292,100.054,869.443,8755.596,1.462
2,32,1408348869,4.680,3897.012,9.516,24.966,25.363,3170,0.095,0.837,2.348,1.788,1.023,6.068,3.685,253.491,-0.007
2,32,1408357291,1.200,-3209.133,5.045,24.988,330.757,3900,0.095,2.041,4.414,3.557,1.383,7.018,14.565,3476.902,-0.247
2,32,1408387723,9.435,2140.772,5.042,24.893,225.450,2790,0.095,35.829,7.503,6.025,1.263,117.325,1765.814,17056.350,-1.617
2,32,1408403734,1.631,-2373.568,8.618,24.930,132.000,2250,0.095,8.960,4.761,4.055,1.371,26.418,222.938,5979.629,-0.366
2,101,1408325898,11.587,-1797.750,5.102,24.946,187.000,2340,0.095,9.905,4.686,4.183,1.319,58.429,285.971,3666.921,0.636
2,101,1408361995,5.007,-3094.010,19.205,24.945,1.866,770,0.095,1.612,2.588,2.115,1.339,8.271,5.114,196.910,-0.206
2,101,1408392070,5.817,1843.226,5.036,24.923,268.008,2430,0.095,14.536,5.042,4.397,1.040,64.557,561.449,7065.407,-0.961
2,101,1408406083,6.697,-2718.640,19.507,24.925,163.000,630,0.095,19.123,5.649,5.739,3.576,90.759,240.933,1754.031,0.906
2,102,1408330638,10.991,-1803.261,5.127,25.000,206.634,2340,0.095,11.687,4.717,4.069,1.289,107.201,406.282,4429.987,-0.179
2,102,1408356948,2.523,2938.472,19.182,24.865,100.438,720,0.095,3.263,3.058,2.610,1.594,11.499,16.674,441.204,-0.977
2,102,1408367883,1.066,-1943.686,5.062,24.936,14.278,2510,0.095,1.153,7.345,5.746,2.630,6.454,5.905,1819.012,0.068
2,102,1408397473,6.964,1854.038,5.018,24.851,286.418,2430,0.095,16.483,5.659,4.925,1.788,70.080,545.411,7614.716,-0.799
2,103,1408322696,4.375,2157.170,5.270,24.872,324.841,2430,0.095,3.005,5.082,4.422,1.167,16.353,18.896,901.905,0.389
2,103,1408335238,6.431,-1841.396,5.120,24.924,230.435,2380,0.095,9.124,3.852,3.040,1.045,102.175,352.946,5502.162,0.514
2,103,1408360898,6.095,2313.384,12.023,24.921,125.650,1560,0.095,6.210,3.992,3.212,1.516,21.305,83.869,1601.923,0.004
2,103,1408373153,0.912,-1893.629,5.107,24.922,32.350,2450,0.095,1.597,4.747,4.020,1.210,9.372,8.298,1356.125,0.091
2,103,1408403216,4.214,2017.193,5.361,24.895,306.696,2400,0.095,9.476,4.161,3.370,1.429,72.080,333.381,10878.752,-2.006
2,104,1408327843,2.215,2261.221,10.284,24.927,341.516,1840,0.095,1.524,3.165,2.547,1.260,7.680,7.025,403.426,0.195
2,104,1408339533,9.085,-1897.825,5.102,24.970,251.622,2450,0.095,20.324,6.242,5.697,1.666,88.534,805.826,8311.626,-2.273
2,104,1408364893,5.836,1805.283,5.067,24.946,148.072,2350,0.095,18.008,6.579,5.450,1.456,61.528,535.982,8437.710,0.335
2,104,1408377703,2.561,-2570.258,14.977,24.991,49.000,1210,0.095,1.865,4.304,3.907,1.334,9.370,6.668,458.088,-0.254
2,105,1408333113,2.838,2719.757,14.900,24.930,357.106,1310,0.095,1.128,3.563,2.676,1.217,10.143,3.302,365.023,0.042
2,105,1408343723,8.771,-1967.019,5.082,24.940,273.161,2530,0.095,16.254,4.251,3.498,1.185,75.392,922.349,8438.928,0.456
2,105,1408369508,6.274,1786.654,5.033,24.967,170.000,2340,0.095,13.802,4.674,3.542,1.014,103.503,538.404,6241.700,2.417
2,105,1408383708,1.161,-1858.682,5.106,24.972,67.630,2420,0.095,1.233,4.270,3.763,1.123,4.787,5.236,884.843,0.478
2,106,1408338548,7.302,2288.114,9.281,24.931,21.200,2120,0.095,0.888,2.394,1.796,1.013,3.629,1.763,34.496,0.000
2,106,1408348783,6.304,-2096.708,5.055,24.989,302.266,2680,0.095,3.839,6.378,5.433,1.141,17.268,30.476,2484.999,-0.141
2,106,1408375583,10.905,1790.563,5.003,24.905,200.411,2350,0.095,5.745,5.770,4.950,1.491,36.225,75.688,2078.768,-0.362
2,106,1408390156,15.254,-2218.941,8.635,24.977,94.868,1980,0.095,0.230,2.178,1.644,1.025,3.289,0.581,176.622,-0.041
2,107,1408343514,7.044,2907.724,13.962,24.966,36.287,1530,0.095,1.062,2.739,2.271,1.122,9.953,5.162,285.479,0.128
2,107,1408353183,1.176,-2100.272,5.064,24.978,319.926,2690,0.095,2.233,4.130,3.222,1.651,15.432,18.040,1902.528,0.091
2,107,1408380643,9.804,1809.444,5.033,24.868,220.508,2370,0.095,14.398,4.620,3.792,1.172,130.001,662.247,5918.764,-1.615
2,107,1408395888,0.566,-1842.274,5.085,24.934,114.710,2400,0.095,3.944,8.693,8.181,1.145,9.969,22.901,3439.314,0.652
2,108,1408320763,5.845,-1365.834,5.097,17.529,159.740,1490,0.095,15.884,4.512,3.614,1.197,72.142,495.932,4403.728,1.279
2,108,1408348126,4.917,3434.219,19.434,24.884,53.429,770,0.095,1.959,2.523,2.112,1.309,6.967,4.195,49.483,-0.049
2,108,1408357573,1.275,-2078.997,5.022,24.941,338.041,2670,0.095,1.239,2.895,2.263,1.055,7.165,10.249,1133.111,0.123
2,108,1408385813,9.320,1836.437,5.019,24.904,241.967,2410,0.095,12.237,7.406,6.810,1.587,62.416,233.593,3969.905,-1.264
2,108,1408401093,0.776,-1821.704,5.093,24.932,136.130,2370,0.095,11.783,5.170,4.216,1.329,40.156,389.788,9644.474,-2.820
2,109,1408321098,0.889,-1731.017,5.082,22.554,52.553,2160,0.095,1.145,5.926,5.123,1.762,4.929,3.433,957.084,0.089
2,109,1408351248,2.397,2192.885,5.341,24.924,324.720,2470,0.095,1.707,3.317,2.742,1.105,13.664,12.558,724.132,0.361
2,109,1408363643,8.860,-1878.315,5.095,24.936,231.926,2430,0.095,11.663,3.763,3.166,1.002,115.181,571.002,6218.636,-1.419
2,109,1408389368,5.990,2307.282,9.043,24.917,126.187,1950,0.095,6.441,4.873,3.705,1.741,20.367,69.430,2189.365,-0.589
2,109,1408401587,1.636,-1919.215,5.091,24.941,34.325,2490,0.095,1.182,3.882,3.085,1.203,8.536,5.524,893.161,0.072
2,110,1408325688,1.413,-1872.242,5.090,24.924,67.665,2440,0.095,0.270,2.829,2.156,1.014,3.287,0.578,221.842,-0.009
2,110,1408367478,6.365,-1918.510,5.066,24.926,250.145,2480,0.095,3.846,3.056,2.391,1.020,37.268,87.450,2312.635,0.138
2,110,1408392888,6.237,1808.874,5.029,24.856,145.899,2360,0.095,4.703,4.929,3.686,1.001,21.469,62.522,2754.255,0.131
2,111,1408331553,1.354,-1861.260,5.093,24.978,88.639,2430,0.095,1.346,4.910,4.826,1.180,4.708,5.128,909.684,0.479
2,111,1408361463,2.539,2709.050,12.504,24.905,356.177,1620,0.095,2.660,4.554,4.237,1.960,11.830,11.023,684.952,-0.330
2,111,1408372013,6.539,-2006.246,5.129,24.927,273.372,2570,0.095,15.559,3.389,2.799,1.023,82.871,1200.800,10187.875,-0.909
2,111,1408397833,6.481,1792.118,5.080,24.886,169.739,2330,0.095,18.220,5.874,5.178,1.139,112.765,762.069,8527.426,2.334
2,112,1408322688,8.365,1816.049,5.050,24.941,218.481,2380,0.095,13.563,4.764,4.370,1.284,120.257,580.707,6316.938,-2.288
2,112,1408337878,0.571,-1861.103,5.114,24.997,113.070,2420,0.095,3.097,6.913,6.765,1.161,8.142,17.124,2657.668,0.505
2,112,1408366856,0.907,2611.509,5.790,24.932,15.809,2590,0.095,1.547,3.210,2.767,1.002,9.238,7.868,773.491,0.057
2,112,1408376888,5.877,-2086.118,5.028,24.994,297.866,2680,0.095,17.309,5.155,3.972,1.160,83.561,810.713,11153.317,0.342
2,112,1408403488,11.666,1787.086,5.009,24.870,195.170,2340,0.095,20.797,6.693,5.523,1.575,105.237,753.117,6794.420,-1.435
2,113,1408327528,6.918,1846.111,5.035,24.977,239.235,2420,0.095,5.527,4.180,3.517,1.106,47.971,116.747,3657.952,-0.649
2,113,1408342733,6.292,-1835.841,5.123,24.983,133.600,2390,0.095,3.075,4.053,3.300,1.079,12.074,36.767,2299.082,0.081
2,113,1408370954,3.580,2618.322,9.502,24.923,33.017,2120,0.095,0.849,3.097,2.510,1.066,5.863,2.038,173.958,0.078
2,113,1408380740,1.952,-2134.220,5.103,24.947,316.668,2710,0.095,1.126,2.814,2.070,1.073,12.901,9.293,880.851,-0.177
2,114,1408333913,5.868,1856.803,5.045,24.908,264.205,2430,0.095,8.235,3.562,3.003,1.047,62.206,337.781,4929.429,-0.118
2,114,1408348843,6.512,-1811.278,5.136,24.931,159.750,2350,0.095,8.097,5.085,4.376,1.646,58.822,170.796,3938.160,0.457
2,114,1408376351,1.515,2870.153,6.078,24.975,54.539,2580,0.095,1.509,2.924,2.516,1.030,7.755,5.317,144.712,0.054
2,114,1408385154,14.605,-3215.534,17.186,24.997,342.000,1110,0.095,1.538,1.942,1.522,1.005,5.488,5.376,46.449,-0.062
2,115,1408339558,7.105,1868.929,5.079,24.967,284.865,2440,0.095,17.205,4.824,4.218,1.805,74.122,761.779,8278.313,0.359
2,115,1408353958,10.300,-1803.965,5.145,24.980,182.038,2340,0.095,18.291,6.639,5.859,1.469,81.742,599.287,5895.038,2.041
2,115,1408380733,13.340,2833.985,10.385,24.959,76.129,1930,0.095,1.737,2.441,1.989,1.006,7.167,6.768,101.834,0.137
2,115,1408391061,0.533,-1906.641,5.092,24.966,354.343,2640,0.095,1.426,4.635,4.055,1.453,6.576,5.502,1150.284,0.049
2,116,1408345418,6.160,2044.596,7.840,24.863,305.694,2080,0.095,14.258,8.993,8.355,2.527,60.304,220.923,5447.039,0.466
2,116,1408358908,6.712,-1804.675,5.127,24.933,205.898,2340,0.095,15.448,4.454,3.842,1.013,129.213,867.132,8261.091,-2.190
2,116,1408385008,2.075,2622.720,8.788,24.833,100.148,2030,0.095,2.607,3.100,2.531,1.170,10.585,17.317,601.874,0.002
2,116,1408396118,1.137,-1954.981,5.101,24.973,13.937,2520,0.095,1.527,6.266,5.459,2.095,8.245,7.633,1991.875,-0.036
2,117,1408320548,7.297,-1198.427,5.126,13.373,294.869,1060,0.095,17.725,3.662,3.075,1.234,68.007,617.417,3284.129,1.272
2,117,1408346328,9.353,1786.168,5.054,24.970,196.000,2340,0.095,37.463,9.217,7.839,2.137,104.839,1445.180,12519.591,0.331
2,117,1408361198,0.845,-1853.319,5.089,24.984,90.765,2420,0.095,1.444,3.601,3.423,1.060,5.076,9.693,1162.402,0.275
2,117,1408391247,2.647,3055.292,19.085,24.910,358.122,770,0.095,2.828,3.510,2.920,1.574,12.642,10.231,480.373,0.151
2,117,1408401528,6.721,-1968.592,5.125,24.954,275.486,2520,0.095,14.251,3.793,3.066,1.136,68.775,808.850,7748.316,0.713
2,118,1408323968,2.528,-2066.281,5.105,24.967,315.853,2640,0.095,2.157,3.102,2.279,1.100,21.688,26.494,1547.242,-0.664
2,118,1408351248,10.282,1799.832,5.049,24.962,216.831,2360,0.095,9.332,4.178,3.340,1.313,112.580,300.690,3720.436,-1.482
2,118,1408366443,0.566,-1848.510,5.097,24.964,110.459,2410,0.095,3.051,7.261,6.299,1.040,7.342,17.999,2675.606,0.506
2,118,1408395433,3.485,2610.171,12.400,24.913,15.353,1650,0.095,1.120,2.773,2.281,1.208,8.928,4.770,369.005,-0.014
2,118,1408405363,5.884,-2344.672,9.271,24.950,295.721,2070,0.095,12.313,4.425,3.977,1.050,67.991,462.048,6574.425,-0.653
2,119,1408328129,12.905,-1731.639,9.160,15.652,329.333,830,0.095,1.072,2.161,1.645,1.048,4.924,1.810,32.260,-0.044
2,119,1408355803,6.516,1817.196,5.079,24.928,234.370,2370,0.095,3.554,4.370,3.529,1.090,31.265,40.248,1730.487,0.198
2,119,1408371073,6.079,-1821.434,5.128,24.935,127.468,2370,0.095,1.499,4.625,3.957,1.109,5.564,6.683,938.444,-0.001
2,120,1408362568,4.361,1831.915,5.049,24.896,261.477,2400,0.095,5.757,4.343,3.403,1.227,32.461,107.188,3306.201,-0.035
2,120,1408377613,6.860,-1788.645,5.087,24.945,155.295,2330,0.095,3.287,4.400,4.031,1.019,23.200,38.333,2012.996,0.283
2,121,1408327968,3.579,2891.947,19.099,24.859,99.219,720,0.095,2.300,2.074,1.686,1.023,10.672,18.153,274.770,0.241
2,121,1408338868,1.636,-1931.140,5.142,24.924,12.522,2480,0.095,0.903,5.728,4.991,1.609,5.567,4.021,1234.340,-0.043
2,121,1408368433,7.212,1859.252,5.067,24.960,285.377,2430,0.095,17.262,4.674,3.973,1.138,74.533,943.314,10295.344,0.209
2,121,1408382873,9.791,-1777.031,5.126,24.971,181.233,2310,0.095,21.352,6.566,6.032,1.487,87.323,892.800,7054.595,2.290
2,122,1408332212,6.040,2388.138,5.640,24.968,122.085,2360,0.095,3.930,2.785,2.402,1.108,20.078,55.284,1913.321,-0.163
2,122,1408344253,1.156,-1916.595,5.150,24.973,30.290,2470,0.095,0.880,3.637,2.932,1.054,7.376,3.792,700.861,-0.006
2,122,1408374347,6.069,2038.196,5.100,24.902,303.811,2430,0.095,17.236,8.599,8.136,2.105,62.945,341.012,6470.225,-1.530
2,122,1408387933,9.409,-1804.674,5.071,24.920,203.894,2350,0.095,29.205,9.009,7.819,2.070,121.256,854.746,8977.476,0.994
2,123,1408335993,5.789,1787.649,5.054,24.919,146.342,2330,0.095,12.917,6.885,5.248,1.093,42.786,284.509,6217.128,0.439
2,123,1408348632,2.179,-2662.875,17.251,24.975,47.000,920,0.095,1.646,3.939,3.446,1.034,7.068,5.042,265.608,0.211
2,123,1408379580,2.049,2099.481,5.208,24.904,322.891,2400,0.095,2.383,4.112,3.575,1.261,14.406,17.428,1073.597,0.256
2,123,1408392308,9.406,-1813.870,5.078,24.967,226.236,2360,0.095,10.325,4.395,3.707,1.252,96.378,367.719,4457.986,-1.165
2,202,1408358623,4.413,2790.976,8.833,22.664,322.453,2510,0.095,2.179,4.257,3.591,1.593,7.257,4.978,360.365,0.010
2,202,1408373343,6.144,-2777.866,5.048,24.965,253.478,3570,0.095,10.034,3.710,2.933,1.166,54.802,424.132,11962.675,0.875
2,202,1408404833,11.833,2456.300,5.039,23.954,172.102,3130,0.095,7.409,4.504,3.750,1.148,74.517,170.603,4762.356,0.038
2,203,1408354331,6.110,-3097.511,5.067,23.604,307.146,3850,0.095,8.537,7.154,6.868,1.643,21.596,119.006,8360.158,-0.878
2,203,1408388768,9.520,2550.683,5.043,24.904,226.862,3320,0.095,20.008,7.424,6.223,1.004,80.222,671.397,13655.400,-2.099
2,204,1408322018,6.050,2695.174,5.048,24.945,297.000,3500,0.095,11.572,5.209,4.554,1.135,42.888,365.963,11533.001,0.588
2,204,1408338743,9.257,-2608.701,5.008,24.961,222.138,3390,0.095,25.019,9.552,8.859,2.398,74.228,676.166,15033.032,-1.808
2,204,1408369729,1.174,2585.061,5.003,24.929,140.834,3370,0.095,7.806,5.312,4.354,1.143,28.095,164.040,10065.206,2.617
2,204,1408386628,3.208,-2696.840,5.083,24.978,65.278,3480,0.095,0.279,2.637,1.985,1.096,3.938,0.937,401.645,0.043
2,205,1408337026,4.270,4334.762,18.239,22.337,340.510,850,0.095,1.179,2.484,2.051,1.163,5.943,1.635,98.454,0.001
2,205,1408349083,6.944,-3041.585,5.075,24.958,279.909,3850,0.095,13.043,4.628,3.720,1.185,47.215,489.288,13985.007,1.678
2,205,1408381893,9.824,2511.287,5.041,24.890,198.357,3270,0.095,16.554,6.722,5.404,1.195,81.963,489.198,10928.431,-1.025
2,205,1408401373,1.132,-2591.220,5.061,24.948,117.840,3370,0.095,2.589,5.428,5.048,1.254,9.111,16.251,3527.345,0.851
2,206,1408325907,6.079,2957.182,6.988,24.967,308.551,3240,0.095,10.519,8.752,8.113,2.245,26.069,111.548,6681.789,0.511
2,206,1408341458,9.042,-2715.636,5.059,24.991,236.698,3500,0.095,20.739,8.502,8.015,2.434,72.675,545.604,14188.239,-1.437
2,206,1408372647,5.732,2569.813,5.046,24.893,155.165,3330,0.095,6.937,4.593,3.930,1.015,44.210,154.798,7239.038,0.500
2,207,1408320548,1.633,-1398.700,5.073,11.315,135.243,1060,0.095,13.476,6.219,7.599,2.404,18.796,137.224,3547.113,-0.044
2,207,1408364948,17.825,-4189.695,16.499,19.960,358.114,760,0.095,1.012,2.280,1.622,1.244,6.161,1.898,36.556,-0.025
2,207,1408403443,7.100,2658.213,5.043,24.886,281.335,3450,0.095,18.037,7.233,6.535,1.726,46.570,478.798,15244.791,0.797
2,208,1408357657,12.911,-6751.273,22.868,24.932,339.550,550,0.095,0.740,1.742,1.338,1.185,6.802,3.855,64.526,0.057
2,208,1408360614,3.983,-2030.539,9.178,11.272,329.750,400,0.095,0.970,1.623,1.226,1.013,6.392,1.453,15.481,0.019
2,208,1408395928,5.295,2604.380,5.055,24.919,254.625,3380,0.095,12.365,4.015,3.150,1.016,56.202,603.861,12845.036,1.070
2,209,1408329026,1.863,2870.971,7.391,24.922,319.761,3180,0.095,1.614,3.413,2.625,1.176,9.238,7.753,1033.163,-0.052
2,209,1408343913,8.848,-2738.281,5.042,24.973,249.969,3530,0.095,17.867,7.317,6.412,1.588,60.320,496.551,12021.381,-1.458
2,209,1408375333,11.249,2505.484,5.003,24.883,168.735,3270,0.095,7.028,5.096,4.079,1.090,65.994,136.606,3976.773,-1.218
2,209,1408393810,0.809,-2605.128,5.057,24.925,89.627,3410,0.095,0.552,3.533,2.848,1.053,4.066,1.642,664.868,0.209
2,210,1408322373,7.042,-2929.009,5.076,24.963,288.185,3710,0.095,12.638,5.423,4.658,1.563,42.077,363.010,12224.171,0.459
2,210,1408355483,11.163,2464.280,5.046,24.930,208.947,3210,0.095,11.479,4.902,4.274,1.129,69.528,379.372,7864.031,0.433
2,210,1408375232,6.339,-2520.145,5.099,24.984,126.745,3270,0.095,5.319,6.312,5.608,1.260,12.932,57.727,5427.263,-0.239
2,211,1408325233,5.901,-2972.448,5.023,24.324,302.751,3730,0.095,8.248,6.728,5.374,1.048,21.917,145.151,12667.118,-0.748
2,211,1408359238,11.913,2496.196,5.018,24.888,224.257,3260,0.095,10.867,5.250,5.209,1.876,53.255,283.286,6075.128,-1.886
2,211,1408379063,1.023,-2492.062,5.089,24.941,142.188,3230,0.095,8.214,7.773,6.788,1.334,20.637,118.712,9722.589,2.370
2,212,1408320885,5.910,-1764.360,5.066,14.994,272.514,1730,0.095,9.950,3.185,2.711,1.139,40.979,295.885,3916.365,3.080
2,212,1408352298,10.396,2451.968,5.036,24.961,194.935,3200,0.095,11.927,8.348,8.533,3.192,53.644,190.499,6224.640,-2.046
2,212,1408371783,0.518,-2552.595,5.090,24.988,113.223,3310,0.095,1.475,7.415,6.131,1.103,5.372,4.002,2051.877,0.106
2,213,1408335918,2.249,4179.334,20.126,24.904,105.106,840,0.095,2.154,3.502,2.952,2.071,9.638,5.624,384.293,-0.067
2,213,1408402943,4.508,-2697.923,5.108,24.996,257.066,3450,0.095,8.153,3.089,2.659,1.005,48.958,415.790,9502.059,1.643
2,214,1408392574,6.762,-2229.486,5.092,19.410,291.684,2470,0.095,12.739,3.759,3.067,1.044,48.041,542.884,8748.241,0.698
2,215,1408381248,6.060,2935.991,8.171,24.953,303.993,2890,0.095,16.077,9.811,9.217,3.032,32.768,223.271,9244.650,0.504
2,215,1408397523,10.340,-2534.868,5.098,24.978,227.686,3270,0.095,21.498,9.170,7.833,2.400,78.821,521.508,10435.652,-2.726
2,218,1408372558,11.872,-1546.674,5.148,20.464,179.628,1820,0.095,9.411,5.428,5.147,1.803,52.716,159.645,1906.994,-1.565
2,219,1408332163,10.566,-2518.332,5.103,24.947,189.150,3250,0.095,7.103,5.672,5.187,1.268,46.093,109.596,4595.651,-1.227
2,219,1408364930,2.165,4156.164,19.091,24.071,105.054,890,0.095,1.214,2.528,2.048,1.121,7.499,2.907,135.876,-0.153
2,221,1408322733,12.179,2509.558,5.042,24.957,190.549,3270,0.095,10.006,5.485,4.664,1.007,71.011,243.428,6107.453,-1.514
2,221,1408342008,0.525,-2601.534,5.069,24.988,110.150,3380,0.095,1.685,7.900,6.246,1.136,6.280,4.830,2473.560,0.110
2,224,1408343998,9.161,2636.295,5.024,24.940,274.017,3440,0.095,12.802,4.551,3.971,1.091,56.836,488.354,9925.653,-0.825
2,224,1408362223,12.193,-2538.721,5.081,24.979,195.403,3290,0.095,12.928,5.635,4.558,1.118,79.315,380.282,7635.117,-2.061
2,224,1408394743,1.521,4159.885,18.395,24.905,111.508,1190,0.095,2.286,3.001,2.504,1.057,14.689,11.364,687.757,-0.204
2,225,1408351588,6.017,2853.296,6.625,24.908,299.390,3220,0.095,15.955,7.304,5.896,1.900,39.971,346.753,11720.626,0.655
2,225,1408368018,12.354,-2619.236,5.058,24.950,224.661,3380,0.095,15.091,6.027,5.456,1.196,76.132,492.715,8497.201,-3.000
2,225,1408399003,6.215,2577.095,5.012,24.895,143.420,3350,0.095,8.573,5.502,4.390,1.018,32.968,194.030,8440.021,2.609
2,226,1408340143,1.119,2538.245,5.043,24.927,137.145,3290,0.095,6.744,5.338,4.614,1.022,22.938,118.767,9942.116,0.036
2,226,1408356978,0.590,-2634.991,5.102,24.977,60.499,3420,0.095,0.758,5.564,4.156,1.436,4.232,1.843,1058.504,0.110
2,227,1408334457,8.212,-2641.530,5.107,24.983,82.743,3440,0.095,0.228,3.129,2.427,1.138,3.158,0.484,237.390,0.047
2,227,1408383855,6.151,-3049.738,5.094,24.360,310.042,4030,0.095,6.805,6.142,5.530,1.225,18.730,90.356,7686.996,-0.970
2,229,1408326573,11.409,-2529.622,5.070,24.959,164.091,3290,0.095,6.246,5.016,4.239,1.264,57.987,106.973,3556.297,0.398
2,230,1408327013,0.516,-2725.037,5.109,24.949,58.068,3510,0.095,0.871,5.380,4.733,1.297,4.574,2.177,1347.758,0.039
2,230,1408365884,7.179,3297.017,14.315,18.917,344.420,900,0.095,1.950,2.847,2.289,1.312,7.090,3.490,126.678,0.102
2,230,1408367166,2.643,5168.567,20.707,24.937,341.000,910,0.095,2.022,3.372,3.763,1.853,7.448,5.005,285.934,0.696
2,230,1408378458,6.969,-3090.400,5.065,24.967,282.946,3900,0.095,14.689,5.143,4.364,1.153,49.660,583.699,16416.926,1.843
2,231,1408336628,9.058,2597.711,5.046,24.945,247.263,3380,0.095,18.770,7.024,5.758,1.791,60.513,521.424,12059.525,0.134
2,231,1408355993,11.268,-2510.646,5.075,24.992,167.000,3270,0.095,5.447,4.392,3.586,1.149,59.988,92.419,3160.899,0.017
2,233,1408345643,8.992,2456.556,5.047,24.928,164.722,3190,0.095,6.362,5.011,4.035,1.241,58.043,117.149,4547.506,0.134
2,233,1408364039,1.049,-2548.677,5.073,24.959,84.419,3360,0.095,0.222,2.431,1.829,1.019,3.301,0.656,272.687,-0.000
2,234,1408373638,6.980,2574.602,5.015,24.911,278.997,3360,0.095,14.614,6.246,5.201,1.873,45.480,366.829,11070.422,1.780
2,234,1408391813,9.344,-2457.506,5.081,24.950,199.197,3190,0.095,20.700,8.338,6.931,1.354,86.908,534.341,11352.232,-0.864
2,236,1408366203,6.028,2536.706,5.033,24.923,251.696,3310,0.095,10.511,4.541,3.719,1.125,56.160,355.772,10696.068,1.398
2,236,1408385568,9.403,-2453.244,5.104,24.983,170.154,3180,0.095,8.478,6.323,5.567,1.845,68.774,139.059,4748.972,-1.533
3,2,1408341093,6.295,2189.592,5.068,24.975,149.433,2830,0.095,12.025,3.820,3.036,1.088,57.181,611.376,10217.172,1.009
3,2,1408355527,4.503,-2282.503,5.012,24.983,64.225,3000,0.095,0.569,4.271,3.380,1.448,3.986,2.170,912.628,0.022
3,2,1408388149,2.824,2729.795,5.004,24.977,328.611,3180,0.095,1.682,4.098,3.377,1.312,8.217,7.722,691.070,0.405
3,2,1408400058,11.048,-2506.777,5.074,25.000,255.467,3200,0.095,16.294,5.760,4.931,1.689,63.858,522.541,7713.666,-2.618
3,3,1408323368,11.909,-2213.003,5.072,24.979,221.314,2860,0.095,12.211,5.257,4.627,1.300,56.528,378.801,6127.688,2.277
3,3,1408351110,6.786,2709.097,5.123,24.880,117.379,2930,0.095,2.217,3.680,3.291,1.382,10.938,24.237,2135.171,-0.037
3,3,1408363245,1.454,-2254.295,5.074,24.941,37.986,2970,0.095,0.725,3.813,3.216,1.352,3.997,2.205,587.529,0.213
3,3,1408396156,6.101,2339.498,5.204,24.914,306.737,2840,0.095,9.207,6.743,5.967,1.470,23.837,141.889,4876.109,0.675
3,4,1408331293,10.779,-2127.002,5.043,24.979,187.770,2770,0.095,20.562,5.944,5.405,1.676,69.381,829.408,10115.465,-2.045
3,4,1408358363,7.734,1469.045,5.024,14.498,86.768,1520,0.095,0.641,3.188,2.461,1.445,4.376,1.349,60.273,-0.014
3,4,1408360643,3.740,4459.813,19.717,24.937,77.427,980,0.095,2.083,2.570,1.964,1.397,8.675,7.881,381.533,0.366
3,4,1408370052,9.672,-2656.508,5.429,24.905,14.673,3300,0.095,0.571,2.315,1.740,1.006,4.699,2.170,170.956,-0.014
3,4,1408402453,7.083,2189.407,5.041,24.883,278.000,2850,0.095,15.353,6.324,5.484,1.987,56.412,402.333,9164.028,1.215
3,5,1408326425,18.929,1410.647,5.046,13.332,9.806,1360,0.095,0.765,2.348,1.895,1.108,4.048,0.919,30.037,0.022
3,5,1408328629,18.781,4318.823,15.608,24.943,144.064,1830,0.095,1.810,2.924,2.300,1.407,6.469,5.239,134.625,0.112
3,5,1408337089,5.953,-2905.479,5.047,24.970,303.006,3620,0.095,9.340,5.601,4.599,1.088,31.060,232.442,13603.976,0.129
3,5,1408366383,6.229,2076.021,5.039,24.889,198.669,2710,0.095,13.660,3.309,2.685,1.194,73.722,954.666,9333.164,1.568
3,5,1408381005,3.448,-3173.324,19.167,24.939,104.000,790,0.095,4.026,4.835,5.040,2.286,10.952,14.280,627.798,-0.517
